time,sample_id,window_id,wave_count,flow,mask_flow,volume,mask_volume,pressure,mask_pressure,anomaly_id
8.68,2,0,5,-27.73643729,1,277.2036492,1,0,0,0
8.7,2,0,5,-28.40633953,1,263.5486321,1,0,0,0
8.72,2,0,5,-28.43308989,1,258.5106381,1,0,0,0
8.74,2,0,5,-28.45984026,1,253.472644,1,0,0,0
8.76,2,0,5,-28.48659063,1,248.43465,1,0,0,0
8.78,2,0,5,-28.51334099,1,243.3966559,1,0,0,0
8.8,2,0,5,-28.54009136,1,238.3586619,1,0,0,0
8.82,2,0,5,-28.56684172,1,229.5592682,1,0,0,0
8.84,2,0,5,-28.59359209,1,214.7416392,1,0,0,0
8.86,2,0,5,-28.62034246,1,199.9240102,1,0,0,0
8.88,2,0,5,-28.64709282,1,194.1337382,1,0,0,0
8.9,2,0,5,-28.67384319,1,189.0957446,1,0,0,0
8.92,2,0,5,-28.70059356,1,184.0577509,1,0,0,0
8.94,2,0,5,-28.72734392,1,179.0197573,1,0,0,0
8.96,2,0,5,-28.75409429,1,173.9817637,1,0,0,0
8.98,2,0,5,-28.78084465,1,168.94377,1,0,0,0
9,2,0,5,-28.80759502,1,163.6493171,1,0,0,0
9.02,2,0,5,-28.83434539,1,158.2779264,1,0,0,0
9.04,2,0,5,-28.86109575,1,152.9065356,1,0,0,0
9.06,2,0,5,-28.88784612,1,147.5351448,1,0,0,0
9.08,2,0,5,-28.91459649,1,142.1637541,1,0,0,0
9.1,2,0,5,-27.92969786,1,136.7923633,1,0,0,0
9.12,2,0,5,-26.93101749,1,131.4209725,1,0,0,0
9.14,2,0,5,-25.93233712,1,126.0495818,1,0,0,0
9.16,2,0,5,-24.93365675,1,120.678191,1,0,0,0
9.18,2,0,5,-23.93497639,1,115.3068002,1,0,0,0
9.2,2,0,5,-22.93629602,1,111.9870817,1,0,0,0
9.22,2,0,5,-21.93761565,1,108.8383355,1,0,0,0
9.24,2,0,5,-20.93893528,1,105.6895894,1,0,0,0
9.26,2,0,5,-19.94025491,1,102.5408432,1,0,0,0
9.28,2,0,5,-18.94157455,1,99.3920971,1,0,0,0
9.3,2,0,5,-17.94289418,1,96.24335095,1,0,0,0
9.32,2,0,5,-17.27635065,1,93.0946048,1,0,0,0
9.34,2,0,5,-16.65217544,1,89.94585865,1,0,0,0
9.36,2,0,5,-16.02800022,1,86.7971125,1,0,0,0
9.38,2,0,5,-15.40382501,1,83.77659579,1,0,0,0
9.4,2,0,5,-14.77964979,1,82.29483286,1,0,0,0
9.42,2,0,5,-14.15547457,1,80.81306994,1,0,0,0
9.44,2,0,5,-13.53129936,1,79.33130702,1,0,0,0
9.46,2,0,5,-12.90712414,1,77.8495441,1,0,0,0
9.48,2,0,5,-12.28294893,1,76.36778117,1,0,0,0
9.5,2,0,5,-11.65877371,1,74.88601825,1,0,0,0
9.52,2,0,5,-11.0345985,1,73.40425533,1,0,0,0
9.54,2,0,5,-10.41042328,1,71.92249241,1,0,0,0
9.56,2,0,5,-9.786248066,1,70.44072948,1,0,0,0
9.58,2,0,5,-9.162072851,1,68.95896656,1,0,0,0
9.6,2,0,5,-8.54630277,1,67.47720364,1,0,0,0
9.62,2,0,5,-8.018428866,1,65.99544072,1,0,0,0
9.64,2,0,5,-7.490554962,1,64.51367779,1,0,0,0
9.66,2,0,5,-6.962681059,1,63.73005318,1,0,0,0
9.68,2,0,5,-6.434807155,1,63.54483282,1,0,0,0
9.7,2,0,5,-5.906933251,1,63.35961245,1,0,0,0
9.72,2,0,5,-5.379059347,1,63.17439209,1,0,0,0
9.74,2,0,5,-4.851185443,1,62.98917172,1,0,0,0
9.76,2,0,5,-4.323311539,1,62.80395135,1,0,0,0
9.78,2,0,5,-3.795437635,1,62.61873099,1,0,0,0
9.8,2,0,5,-3.267563731,1,62.43351062,1,0,0,0
9.82,2,0,5,-2.739689827,1,62.24829025,1,0,0,0
9.84,2,0,5,-2.211815923,1,62.06306989,1,0,0,0
9.86,2,0,5,-1.683942019,1,61.87784952,1,0,0,0
9.88,2,0,5,-1.156068116,1,61.69262915,1,0,0,0
9.9,2,0,5,-0.628194212,1,61.50740879,1,0,0,0
9.92,2,0,5,-0.100320308,1,61.32218842,1,0,0,0
9.94,2,0,5,0.427553596,1,61.13696806,1,0,0,0
9.96,2,0,5,0.9554275,1,60.95174769,1,0,0,0
9.98,2,0,5,1.173020528,1,60.76652732,1,0,0,0
10,2,0,5,1.173020528,1,60.58130696,1,0,0,0
10.02,2,0,5,1.173020528,1,60.39608659,1,0,0,0
10.04,2,0,5,1.173020528,1,60.21086622,1,0,0,0
10.06,2,0,5,1.173020528,1,60.2607333,1,0,0,0
10.08,2,0,5,1.173020528,1,60.35334348,1,0,0,0
10.1,2,0,5,1.173020528,1,60.44595366,1,0,0,0
10.12,2,0,5,1.173020528,1,60.53856384,1,0,0,0
10.14,2,0,5,1.173020528,1,60.63117402,1,0,0,0
10.16,2,0,5,1.173020528,1,60.72378421,1,0,0,0
10.18,2,0,5,1.173020528,1,60.81639439,1,0,0,0
10.2,2,0,5,1.173020528,1,60.90900457,1,0,0,0
10.22,2,0,5,1.173020528,1,61.00161475,1,0,0,0
10.24,2,0,5,1.173020528,1,61.09422493,1,0,0,0
10.26,2,0,5,1.173020528,1,61.18683511,1,0,0,0
10.28,2,0,5,1.173020528,1,61.27944529,1,0,0,0
10.3,2,0,5,1.173020528,1,61.37205547,1,0,0,0
10.32,2,0,5,1.173020528,1,61.46466565,1,0,0,0
10.34,2,0,5,1.173020528,1,61.55727584,1,0,0,0
10.36,2,0,5,1.173020528,1,61.64988602,1,0,0,0
10.38,2,0,5,1.173020528,1,61.7424962,1,0,0,0
10.4,2,0,5,1.173020528,1,61.83510638,1,0,0,0
10.42,2,0,5,1.173020528,1,61.92771656,1,0,0,0
10.44,2,0,5,1.173020528,1,61.98436823,1,0,0,0
10.46,2,0,5,1.173020528,1,61.84324795,1,0,0,0
10.48,2,0,5,1.173020528,1,61.70212767,1,0,0,0
10.5,2,0,5,1.173020528,1,61.56100739,1,0,0,0
10.52,2,0,5,1.173020528,1,61.41988711,1,0,0,0
10.54,2,0,5,1.173020528,1,61.27876683,1,0,0,0
10.56,2,0,5,1.173020528,1,61.13764655,1,0,0,0
10.58,2,0,5,1.173020528,1,60.99652627,1,0,0,0
10.6,2,0,5,1.173020528,1,60.85540599,1,0,0,0
10.62,2,0,5,1.173020528,1,60.71428571,1,0,0,0
10.64,2,0,5,1.173020528,1,60.57316543,1,0,0,0
10.66,2,0,5,1.173020528,1,60.43204515,1,0,0,0
10.68,2,0,5,1.173020528,1,60.29092487,1,0,0,0
10.7,2,0,5,1.173020528,1,60.14980459,1,0,0,0
10.72,2,0,5,1.173020528,1,60.00868431,1,0,0,0
10.74,2,0,5,1.173020528,1,59.86756403,1,0,0,0
10.76,2,0,5,1.173020528,1,59.72644375,1,0,0,0
10.78,2,0,5,1.173020528,1,59.58532347,1,0,0,0
10.8,2,0,5,1.173020528,1,59.44420319,1,0,0,0
10.82,2,0,5,1.173020528,1,59.30308291,1,0,0,0
10.84,2,0,5,1.173020528,1,59.16196263,1,0,0,0
10.86,2,0,5,1.173020528,1,59.02084235,1,0,0,0
10.88,2,0,5,1.173020528,1,58.87972207,1,0,0,0
10.9,2,0,5,1.173020528,1,58.73860179,1,0,0,0
10.92,2,0,5,1.173020528,1,58.59748151,1,0,0,0
10.94,2,0,5,1.173020528,1,58.45636123,1,0,0,0
10.96,2,0,5,1.173020528,1,58.33793864,1,0,0,0
10.98,2,0,5,1.173020528,1,58.27058578,1,0,0,0
11,2,0,5,1.173020528,1,58.20323292,1,0,0,0
11.02,2,0,5,1.173020528,1,58.13588006,1,0,0,0
11.04,2,0,5,1.173020528,1,58.0685272,1,0,0,0
11.06,2,0,5,1.173020528,1,58.00117434,1,0,0,0
11.08,2,0,5,1.173020528,1,57.93382149,1,0,0,0
11.1,2,0,5,1.173020528,1,57.86646863,1,0,0,0
11.12,2,0,5,1.173020528,1,57.79911577,1,0,0,0
11.14,2,0,5,1.173020528,1,57.73176291,1,0,0,0
11.16,2,0,5,1.173020528,1,57.66441005,1,0,0,0
11.18,2,0,5,1.174826702,1,57.59705719,1,0,0,0
11.2,2,0,5,1.186394428,1,57.52970433,1,0,0,0
11.22,2,0,5,1.197962154,1,57.46235148,1,0,0,0
11.24,2,0,5,1.20952988,1,57.39499862,1,0,0,0
11.26,2,0,5,1.221097606,1,57.32764576,1,0,0,0
11.28,2,0,5,1.232665332,1,57.2602929,1,0,0,0
11.3,2,0,5,1.244233058,1,57.19294004,1,0,0,0
11.32,2,0,5,1.255800784,1,57.12558718,1,0,0,0
11.34,2,0,5,1.26736851,1,57.05823432,1,0,0,0
11.36,2,0,5,1.278936236,1,56.99088147,1,0,0,0
11.38,2,0,5,1.290503962,1,56.92352861,1,0,0,0
11.4,2,0,5,1.302071688,1,56.85617575,1,0,0,0
11.42,2,0,5,1.313639414,1,56.78882289,1,0,0,0
11.44,2,0,5,1.32520714,1,56.72147003,1,0,0,0
11.46,2,0,5,1.336774866,1,56.65411717,1,0,0,0
11.48,2,0,5,1.348342592,1,56.58676431,1,0,0,0
11.5,2,0,5,1.359910318,1,56.47278259,1,0,0,0
11.52,2,0,5,1.371478044,1,56.20337115,1,0,0,0
11.54,2,0,5,1.38304577,1,55.93395971,1,0,0,0
11.56,2,0,5,1.394613496,1,55.66454827,1,0,0,0
11.58,2,0,5,1.406181222,1,55.39513682,1,0,0,0
11.6,2,0,5,1.417748948,1,55.12572538,1,0,0,0
11.62,2,0,5,1.429316674,1,54.85631394,1,0,0,0
11.64,2,0,5,1.4408844,1,54.5869025,1,0,0,0
11.66,2,0,5,1.452452126,1,54.31749106,1,0,0,0
11.68,2,0,5,1.464019852,1,54.04807962,1,0,0,0
11.7,2,0,5,1.475587578,1,53.77866818,1,0,0,0
11.72,2,0,5,1.487155304,1,53.50925674,1,0,0,0
11.74,2,0,5,1.49872303,1,53.2398453,1,0,0,0
11.76,2,0,5,1.510290756,1,52.97043386,1,0,0,0
11.78,2,0,5,1.521858482,1,50.49392134,1,0,0,0
11.8,2,0,5,1.533426208,1,47.03647435,1,0,0,0
11.82,2,0,5,1.544993934,1,43.57902736,1,0,0,0
11.84,2,0,5,1.55656166,1,40.12158025,1,0,0,0
11.86,2,0,5,1.568129386,1,34.19452867,1,0,0,0
11.88,2,0,5,1.579697112,1,28.26747709,1,0,0,0
11.9,2,0,5,1.591264838,1,22.34042551,1,0,0,0
11.92,2,0,5,1.602832564,1,16.41337393,1,0,0,0
11.94,2,0,5,1.61440029,1,11.96808494,1,0,0,0
11.96,2,0,5,1.625968016,1,25.3039537,1,0,0,0
11.98,2,0,5,1.637535742,1,32.3708218,1,0,0,0
0,2,1,6,24.43665689,1,544.5071646,1,0,0,0
0.02,2,1,6,23.50931085,1,540.2735563,1,0,0,0
0.04,2,1,6,22.58196481,1,527.7355625,1,0,0,0
0.06,2,1,6,21.65461877,1,505.5091187,1,0,0,0
0.08,2,1,6,20.72727273,1,483.2826748,1,0,0,0
0.1,2,1,6,19.79992669,1,469.9468086,1,0,0,0
0.12,2,1,6,18.87258065,1,456.6109423,1,0,0,0
0.14,2,1,6,16.75383489,1,443.2750761,1,0,0,0
0.16,2,1,6,14.61380556,1,431.306991,1,0,0,0
0.18,2,1,6,10.15550978,1,422.4164134,1,0,0,0
0.2,2,1,6,4.564473775,1,413.5258359,1,0,0,0
0.22,2,1,6,1.621933452,1,404.6352584,1,0,0,0
0.24,2,1,6,-1.32060687,1,395.7446809,1,0,0,0
0.26,2,1,6,-4.263147193,1,386.8541034,1,0,0,0
0.28,2,1,6,-7.205687516,1,378.0091186,1,0,0,0
0.3,2,1,6,-6.727814035,1,369.4148937,1,0,0,0
0.32,2,1,6,-2.189510452,1,360.8206687,1,0,0,0
0.34,2,1,6,-15.2436896,1,352.2264438,1,0,0,0
0.36,2,1,6,-18.58775551,1,343.6322189,1,0,0,0
0.38,2,1,6,-20.64218365,1,335.0379939,1,0,0,0
0.4,2,1,6,-22.69661179,1,326.443769,1,0,0,0
0.42,2,1,6,-24.75103994,1,319.5288753,1,0,0,0
0.44,2,1,6,-26.80546808,1,312.6139817,1,0,0,0
0.46,2,1,6,-28.85989623,1,305.699088,1,0,0,0
0.48,2,1,6,-32.04861271,1,298.7841944,1,0,0,0
0.5,2,1,6,-33.82626325,1,291.8693007,1,0,0,0
0.52,2,1,6,-33.61226032,1,284.9544071,1,0,0,0
0.54,2,1,6,-33.39825738,1,278.0395134,1,0,0,0
0.56,2,1,6,-33.18425445,1,268.9969602,1,0,0,0
0.58,2,1,6,-32.97025152,1,258.6246198,1,0,0,0
0.6,2,1,6,-32.75624859,1,248.2522795,1,0,0,0
0.62,2,1,6,-32.54224565,1,237.8799391,1,0,0,0
0.64,2,1,6,-32.32824272,1,227.5075988,1,0,0,0
0.66,2,1,6,-32.11423979,1,217.1352585,1,0,0,0
0.68,2,1,6,-31.90023685,1,209.596179,1,0,0,0
0.7,2,1,6,-31.68623392,1,205.3625706,1,0,0,0
0.72,2,1,6,-31.47223099,1,201.1289623,1,0,0,0
0.74,2,1,6,-31.25822806,1,196.8953539,1,0,0,0
0.76,2,1,6,-31.04422512,1,192.6617456,1,0,0,0
0.78,2,1,6,-30.83022219,1,188.4281372,1,0,0,0
0.8,2,1,6,-30.08974056,1,184.1945289,1,0,0,0
0.82,2,1,6,-29.10532708,1,179.9609205,1,0,0,0
0.84,2,1,6,-28.12091359,1,175.7273121,1,0,0,0
0.86,2,1,6,-27.13650011,1,170.8966565,1,0,0,0
0.88,2,1,6,-26.15208662,1,165.9574468,1,0,0,0
0.9,2,1,6,-25.16767313,1,161.0182371,1,0,0,0
0.92,2,1,6,-24.2311922,1,156.0790274,1,0,0,0
0.94,2,1,6,-23.33951331,1,151.1398176,1,0,0,0
0.96,2,1,6,-22.44783443,1,146.2006079,1,0,0,0
0.98,2,1,6,-21.55615554,1,141.2613982,1,0,0,0
1,2,1,6,-20.66447665,1,136.7781155,1,0,0,0
1.02,2,1,6,-19.77279777,1,132.8267477,1,0,0,0
1.04,2,1,6,-18.88111888,1,128.8753799,1,0,0,0
1.06,2,1,6,-18.01867246,1,124.9240121,1,0,0,0
1.08,2,1,6,-17.37666366,1,120.9726443,1,0,0,0
1.1,2,1,6,-16.73465486,1,117.0212765,1,0,0,0
1.12,2,1,6,-16.09264606,1,113.0699087,1,0,0,0
1.14,2,1,6,-15.45063727,1,108.6626138,1,0,0,0
1.16,2,1,6,-14.80862847,1,98.78419432,1,0,0,0
1.18,2,1,6,-14.16661967,1,88.90577489,1,0,0,0
1.2,2,1,6,-13.52461088,1,79.02735546,1,0,0,0
1.22,2,1,6,-12.88260208,1,69.38639806,1,0,0,0
1.24,2,1,6,-12.24059328,1,60.12537987,1,0,0,0
1.26,2,1,6,-11.59858448,1,50.86436168,1,0,0,0
1.28,2,1,6,-10.95657569,1,41.60334349,1,0,0,0
1.3,2,1,6,-10.31456689,1,32.34232531,1,0,0,0
1.32,2,1,6,-9.102043765,1,43.42705134,1,0,0,0
1.34,2,1,6,-7.732424991,1,78.24848007,1,0,0,0
1.36,2,1,6,-6.362806217,1,113.0699088,1,0,0,0
1.38,2,1,6,-4.993187443,1,78.98936085,1,0,0,0
1.4,2,1,6,-3.623568669,1,93.16109505,1,0,0,0
1.42,2,1,6,-2.253949895,1,121.8085114,1,0,0,0
1.44,2,1,6,4.283431288,1,150.4559277,1,0,0,0
1.46,2,1,6,14.02056472,1,179.0653502,1,0,0,0
1.48,2,1,6,24.67866033,1,207.2188457,1,0,0,0
1.5,2,1,6,40.51487702,1,235.3723413,1,0,0,0
1.52,2,1,6,31.40947423,1,256.6869305,1,0,0,0
1.54,2,1,6,33.90816903,1,273.7272038,1,0,0,0
1.56,2,1,6,42.78929073,1,290.2735562,1,0,0,0
1.58,2,1,6,49.22335321,1,304.1033434,1,0,0,0
1.6,2,1,6,46.86932095,1,317.9331306,1,0,0,0
1.62,2,1,6,44.5152887,1,331.7629178,1,0,0,0
1.64,2,1,6,43.69578573,1,345.592705,1,0,0,0
1.66,2,1,6,43.38450874,1,359.4224924,1,0,0,0
1.68,2,1,6,43.07323175,1,373.2522798,1,0,0,0
1.7,2,1,6,42.76195476,1,387.0820672,1,0,0,0
1.72,2,1,6,42.45067777,1,402.8115504,1,0,0,0
1.74,2,1,6,42.13940077,1,419.1109423,1,0,0,0
1.76,2,1,6,41.82812378,1,432.5835866,1,0,0,0
1.78,2,1,6,41.51684679,1,439.6960486,1,0,0,0
1.8,2,1,6,41.2055698,1,446.8085106,1,0,0,0
1.82,2,1,6,40.8942928,1,453.9209726,1,0,0,0
1.84,2,1,6,40.58301581,1,461.0334346,1,0,0,0
1.86,2,1,6,40.27173882,1,468.1458966,1,0,0,0
1.88,2,1,6,39.96046183,1,475.6838905,1,0,0,0
1.9,2,1,6,39.51547767,1,485.56231,1,0,0,0
1.92,2,1,6,38.48113016,1,495.4407294,1,0,0,0
1.94,2,1,6,37.44678266,1,505.3191489,1,0,0,0
1.96,2,1,6,36.41243515,1,519.5288754,1,0,0,0
1.98,2,1,6,35.37808764,1,534.9734043,1,0,0,0
2,2,1,6,34.34374013,1,537.6899697,1,0,0,0
2.02,2,1,6,33.30939262,1,540.406535,1,0,0,0
2.04,2,1,6,32.27504512,1,543.1231003,1,0,0,0
2.06,2,1,6,31.4227174,1,545.8396657,1,0,0,0
2.08,2,1,6,30.62020641,1,548.556231,1,0,0,0
2.1,2,1,6,29.81769541,1,551.2727963,1,0,0,0
2.12,2,1,6,29.01518441,1,553.9893617,1,0,0,0
2.14,2,1,6,28.21267342,1,550.4369301,1,0,0,0
2.16,2,1,6,27.41016242,1,545.7446808,1,0,0,0
2.18,2,1,6,26.60765142,1,541.0524316,1,0,0,0
2.2,2,1,6,25.80514043,1,536.3601824,1,0,0,0
2.22,2,1,6,25.00262943,1,531.6679331,1,0,0,0
2.24,2,1,6,24.20011843,1,526.9756839,1,0,0,0
2.26,2,1,6,23.39760744,1,522.2834347,1,0,0,0
2.28,2,1,6,22.59509644,1,501.9756839,1,0,0,0
2.3,2,1,6,21.79258544,1,468.8069906,1,0,0,0
2.32,2,1,6,20.99007444,1,453.4954404,1,0,0,0
2.34,2,1,6,20.18756345,1,438.1838903,1,0,0,0
2.36,2,1,6,18.4886984,1,422.8723402,1,0,0,0
2.38,2,1,6,16.77667494,1,411.8161093,1,0,0,0
2.4,2,1,6,15.06465148,1,404.4072947,1,0,0,0
2.42,2,1,6,13.35262802,1,396.9984802,1,0,0,0
2.44,2,1,6,11.29340177,1,389.5896656,1,0,0,0
2.46,2,1,6,2.947287119,1,383.4346503,1,0,0,0
2.48,2,1,6,-5.398827534,1,377.5075985,1,0,0,0
2.5,2,1,6,-13.74494219,1,371.5805466,1,0,0,0
2.52,2,1,6,-16.88687027,1,365.6534948,1,0,0,0
2.54,2,1,6,-11.50788168,1,359.726443,1,0,0,0
2.56,2,1,6,-13.82624677,1,349.6960478,1,0,0,0
2.58,2,1,6,-16.14461186,1,339.323708,1,0,0,0
2.6,2,1,6,-18.46297694,1,328.9513682,1,0,0,0
2.62,2,1,6,-20.78134203,1,318.5790283,1,0,0,0
2.64,2,1,6,-23.09970712,1,308.2066885,1,0,0,0
2.66,2,1,6,-25.4180722,1,297.8343487,1,0,0,0
2.68,2,1,6,-27.73643729,1,277.2036492,1,0,0,0
2.7,2,1,6,-28.40633953,1,263.5486321,1,0,0,0
2.72,2,1,6,-28.43308989,1,258.5106381,1,0,0,0
2.74,2,1,6,-28.45984026,1,253.472644,1,0,0,0
2.76,2,1,6,-28.48659063,1,248.43465,1,0,0,0
2.78,2,1,6,-28.51334099,1,243.3966559,1,0,0,0
2.8,2,1,6,-28.54009136,1,238.3586619,1,0,0,0
2.82,2,1,6,-28.56684172,1,229.5592682,1,0,0,0
2.84,2,1,6,-28.59359209,1,214.7416392,1,0,0,0
2.86,2,1,6,-28.62034246,1,199.9240102,1,0,0,0
2.88,2,1,6,-28.64709282,1,194.1337382,1,0,0,0
2.9,2,1,6,-28.67384319,1,189.0957446,1,0,0,0
2.92,2,1,6,-28.70059356,1,184.0577509,1,0,0,0
2.94,2,1,6,-28.72734392,1,179.0197573,1,0,0,0
2.96,2,1,6,-28.75409429,1,173.9817637,1,0,0,0
2.98,2,1,6,-28.78084465,1,168.94377,1,0,0,0
3,2,1,6,-28.80759502,1,163.6493171,1,0,0,0
3.02,2,1,6,-28.83434539,1,158.2779264,1,0,0,0
3.04,2,1,6,-28.86109575,1,152.9065356,1,0,0,0
3.06,2,1,6,-28.88784612,1,147.5351448,1,0,0,0
3.08,2,1,6,-28.91459649,1,142.1637541,1,0,0,0
3.1,2,1,6,-27.92969786,1,136.7923633,1,0,0,0
3.12,2,1,6,-26.93101749,1,131.4209725,1,0,0,0
3.14,2,1,6,-25.93233712,1,126.0495818,1,0,0,0
3.16,2,1,6,-24.93365675,1,120.678191,1,0,0,0
3.18,2,1,6,-23.93497639,1,115.3068002,1,0,0,0
3.2,2,1,6,-22.93629602,1,111.9870817,1,0,0,0
3.22,2,1,6,-21.93761565,1,108.8383355,1,0,0,0
3.24,2,1,6,-20.93893528,1,105.6895894,1,0,0,0
3.26,2,1,6,-19.94025491,1,102.5408432,1,0,0,0
3.28,2,1,6,-18.94157455,1,99.3920971,1,0,0,0
3.3,2,1,6,-17.94289418,1,96.24335095,1,0,0,0
3.32,2,1,6,-17.27635065,1,93.0946048,1,0,0,0
3.34,2,1,6,-16.65217544,1,89.94585865,1,0,0,0
3.36,2,1,6,-16.02800022,1,86.7971125,1,0,0,0
3.38,2,1,6,-15.40382501,1,83.77659579,1,0,0,0
3.4,2,1,6,-14.77964979,1,82.29483286,1,0,0,0
3.42,2,1,6,-14.15547457,1,80.81306994,1,0,0,0
3.44,2,1,6,-13.53129936,1,79.33130702,1,0,0,0
3.46,2,1,6,-12.90712414,1,77.8495441,1,0,0,0
3.48,2,1,6,-12.28294893,1,76.36778117,1,0,0,0
3.5,2,1,6,-11.65877371,1,74.88601825,1,0,0,0
3.52,2,1,6,-11.0345985,1,73.40425533,1,0,0,0
3.54,2,1,6,-10.41042328,1,71.92249241,1,0,0,0
3.56,2,1,6,-9.786248066,1,70.44072948,1,0,0,0
3.58,2,1,6,-9.162072851,1,68.95896656,1,0,0,0
3.6,2,1,6,-8.54630277,1,67.47720364,1,0,0,0
3.62,2,1,6,-8.018428866,1,65.99544072,1,0,0,0
3.64,2,1,6,-7.490554962,1,64.51367779,1,0,0,0
3.66,2,1,6,-6.962681059,1,63.73005318,1,0,0,0
3.68,2,1,6,-6.434807155,1,63.54483282,1,0,0,0
3.7,2,1,6,-5.906933251,1,63.35961245,1,0,0,0
3.72,2,1,6,-5.379059347,1,63.17439209,1,0,0,0
3.74,2,1,6,-4.851185443,1,62.98917172,1,0,0,0
3.76,2,1,6,-4.323311539,1,62.80395135,1,0,0,0
3.78,2,1,6,-3.795437635,1,62.61873099,1,0,0,0
3.8,2,1,6,-3.267563731,1,62.43351062,1,0,0,0
3.82,2,1,6,-2.739689827,1,62.24829025,1,0,0,0
3.84,2,1,6,-2.211815923,1,62.06306989,1,0,0,0
3.86,2,1,6,-1.683942019,1,61.87784952,1,0,0,0
3.88,2,1,6,-1.156068116,1,61.69262915,1,0,0,0
3.9,2,1,6,-0.628194212,1,61.50740879,1,0,0,0
3.92,2,1,6,-0.100320308,1,61.32218842,1,0,0,0
3.94,2,1,6,0.427553596,1,61.13696806,1,0,0,0
3.96,2,1,6,0.9554275,1,60.95174769,1,0,0,0
3.98,2,1,6,1.173020528,1,60.76652732,1,0,0,0
4,2,1,6,1.173020528,1,60.58130696,1,0,0,0
4.02,2,1,6,1.173020528,1,60.39608659,1,0,0,0
4.04,2,1,6,1.173020528,1,60.21086622,1,0,0,0
4.06,2,1,6,1.173020528,1,60.2607333,1,0,0,0
4.08,2,1,6,1.173020528,1,60.35334348,1,0,0,0
4.1,2,1,6,1.173020528,1,60.44595366,1,0,0,0
4.12,2,1,6,1.173020528,1,60.53856384,1,0,0,0
4.14,2,1,6,1.173020528,1,60.63117402,1,0,0,0
4.16,2,1,6,1.173020528,1,60.72378421,1,0,0,0
4.18,2,1,6,1.173020528,1,60.81639439,1,0,0,0
4.2,2,1,6,1.173020528,1,60.90900457,1,0,0,0
4.22,2,1,6,1.173020528,1,61.00161475,1,0,0,0
4.24,2,1,6,1.173020528,1,61.09422493,1,0,0,0
4.26,2,1,6,1.173020528,1,61.18683511,1,0,0,0
4.28,2,1,6,1.173020528,1,61.27944529,1,0,0,0
4.3,2,1,6,1.173020528,1,61.37205547,1,0,0,0
4.32,2,1,6,1.173020528,1,61.46466565,1,0,0,0
4.34,2,1,6,1.173020528,1,61.55727584,1,0,0,0
4.36,2,1,6,1.173020528,1,61.64988602,1,0,0,0
4.38,2,1,6,1.173020528,1,61.7424962,1,0,0,0
4.4,2,1,6,1.173020528,1,61.83510638,1,0,0,0
4.42,2,1,6,1.173020528,1,61.92771656,1,0,0,0
4.44,2,1,6,1.173020528,1,61.98436823,1,0,0,0
4.46,2,1,6,1.173020528,1,61.84324795,1,0,0,0
4.48,2,1,6,1.173020528,1,61.70212767,1,0,0,0
4.5,2,1,6,1.173020528,1,61.56100739,1,0,0,0
4.52,2,1,6,1.173020528,1,61.41988711,1,0,0,0
4.54,2,1,6,1.173020528,1,61.27876683,1,0,0,0
4.56,2,1,6,1.173020528,1,61.13764655,1,0,0,0
4.58,2,1,6,1.173020528,1,60.99652627,1,0,0,0
4.6,2,1,6,1.173020528,1,60.85540599,1,0,0,0
4.62,2,1,6,1.173020528,1,60.71428571,1,0,0,0
4.64,2,1,6,1.173020528,1,60.57316543,1,0,0,0
4.66,2,1,6,1.173020528,1,60.43204515,1,0,0,0
4.68,2,1,6,1.173020528,1,60.29092487,1,0,0,0
4.7,2,1,6,1.173020528,1,60.14980459,1,0,0,0
4.72,2,1,6,1.173020528,1,60.00868431,1,0,0,0
4.74,2,1,6,1.173020528,1,59.86756403,1,0,0,0
4.76,2,1,6,1.173020528,1,59.72644375,1,0,0,0
4.78,2,1,6,1.173020528,1,59.58532347,1,0,0,0
4.8,2,1,6,1.173020528,1,59.44420319,1,0,0,0
4.82,2,1,6,1.173020528,1,59.30308291,1,0,0,0
4.84,2,1,6,1.173020528,1,59.16196263,1,0,0,0
4.86,2,1,6,1.173020528,1,59.02084235,1,0,0,0
4.88,2,1,6,1.173020528,1,58.87972207,1,0,0,0
4.9,2,1,6,1.173020528,1,58.73860179,1,0,0,0
4.92,2,1,6,1.173020528,1,58.59748151,1,0,0,0
4.94,2,1,6,1.173020528,1,58.45636123,1,0,0,0
4.96,2,1,6,1.173020528,1,58.33793864,1,0,0,0
4.98,2,1,6,1.173020528,1,58.27058578,1,0,0,0
5,2,1,6,1.173020528,1,58.20323292,1,0,0,0
5.02,2,1,6,1.173020528,1,58.13588006,1,0,0,0
5.04,2,1,6,1.173020528,1,58.0685272,1,0,0,0
5.06,2,1,6,1.173020528,1,58.00117434,1,0,0,0
5.08,2,1,6,1.173020528,1,57.93382149,1,0,0,0
5.1,2,1,6,1.173020528,1,57.86646863,1,0,0,0
5.12,2,1,6,1.173020528,1,57.79911577,1,0,0,0
5.14,2,1,6,1.173020528,1,57.73176291,1,0,0,0
5.16,2,1,6,1.173020528,1,57.66441005,1,0,0,0
5.18,2,1,6,1.174826702,1,57.59705719,1,0,0,0
5.2,2,1,6,1.186394428,1,57.52970433,1,0,0,0
5.22,2,1,6,1.197962154,1,57.46235148,1,0,0,0
5.24,2,1,6,1.20952988,1,57.39499862,1,0,0,0
5.26,2,1,6,1.221097606,1,57.32764576,1,0,0,0
